,nmscale,darkline,baseline,p1
1330,652.9413266,3922.0,497.0,3761
1331,652.8213376,3924.0,506.0,3763
1332,652.7013013,3921.0,509.0,3760
1333,652.5812176,3924.0,512.0,3764
1334,652.4610868,3922.0,514.0,3754
1335,652.3409088999999,3922.0,518.0,3762
1336,652.2206838999999,3924.0,532.0,3760
1337,652.100412,3924.0,516.0,3754
1338,651.9800932,3922.0,527.0,3754
1339,651.8597277000001,3924.0,528.0,3756
1340,651.7393154,3924.0,539.0,3753
1341,651.6188565,3924.0,536.0,3755
1342,651.498351,3926.0,554.0,3749
1343,651.377799,3924.0,541.0,3751
1344,651.2572007,3921.0,552.0,3749
1345,651.1365559999999,3924.0,554.0,3746
1346,651.0158650000001,3921.0,549.0,3754
1347,650.8951279,3922.0,558.0,3749
1348,650.7743447,3920.0,559.0,3750
1349,650.6535155,3923.0,565.0,3752
1350,650.5326404,3922.0,570.0,3748
1351,650.4117194,3924.0,562.0,3749
1352,650.2907526,3921.0,570.0,3749
1353,650.1697401,3925.0,585.0,3748
1354,650.048682,3924.0,580.0,3744
1355,649.9275784,3924.0,591.0,3750
1356,649.8064292,3924.0,594.0,3752
1357,649.6852347,3926.0,590.0,3747
1358,649.5639949,3926.0,591.0,3746
1359,649.4427097999999,3924.0,605.0,3744
1360,649.3213795,3922.0,606.0,3746
1361,649.2000042000001,3924.0,611.0,3746
1362,649.0785839,3920.0,604.0,3744
1363,648.9571186000001,3925.0,612.0,3746
1364,648.8356085,3922.0,610.0,3742
1365,648.7140535,3926.0,625.0,3745
1366,648.5924539,3924.0,626.0,3742
1367,648.4708097,3922.0,619.0,3745
1368,648.3491209,3922.0,623.0,3740
1369,648.2273876,3926.0,638.0,3742
1370,648.10561,3922.0,635.0,3732
1371,647.983788,3923.0,640.0,3734
1372,647.8619217999999,3924.0,652.0,3732
1373,647.7400114,3922.0,640.0,3740
1374,647.6180569,3925.0,654.0,3736
1375,647.4960583999999,3920.0,652.0,3738
1376,647.3740159,3925.0,649.0,3737
1377,647.2519296,3924.0,648.0,3735
1378,647.1297995,3925.0,655.0,3733
1379,647.0076257000001,3922.0,658.0,3740
1380,646.8854083,3923.0,661.0,3736
1381,646.7631472,3926.0,672.0,3735
1382,646.6408427,3922.0,670.0,3736
1383,646.5184948,3925.0,671.0,3738
1384,646.3961036000001,3925.0,677.0,3734
1385,646.273669,3924.0,688.0,3735
1386,646.1511912999999,3920.0,689.0,3733
1387,646.0286705,3924.0,688.0,3734
1388,645.9061067000001,3925.0,699.0,3740
1389,645.7834999,3924.0,696.0,3740
1390,645.6608502,3922.0,700.0,3731
1391,645.5381577,3924.0,706.0,3735
1392,645.4154223999999,3925.0,719.0,3735
1393,645.2926445,3925.0,719.0,3732
1394,645.1698240000001,3927.0,717.0,3732
1395,645.046961,3924.0,720.0,3728
1396,644.9240555,3926.0,718.0,3730
1397,644.8011077000001,3927.0,727.0,3731
1398,644.6781176,3922.0,735.0,3730
1399,644.5550853,3925.0,739.0,3732
1400,644.4320108,3927.0,731.0,3729
1401,644.3088943,3922.0,726.0,3730
1402,644.1857357999999,3923.0,739.0,3732
1403,644.0625352999999,3926.0,750.0,3733
1404,643.939293,3921.0,725.0,3732
1405,643.816009,3924.0,750.0,3734
1406,643.6926832,3926.0,758.0,3740
1407,643.5693158,3922.0,749.0,3730
1408,643.4459069000001,3922.0,748.0,3729
1409,643.3224565,3925.0,769.0,3735
1410,643.1989647,3925.0,762.0,3729
1411,643.0754316,3926.0,767.0,3732
1412,642.9518572000001,3924.0,772.0,3734
1413,642.8282416000001,3924.0,765.0,3732
1414,642.7045849,3924.0,772.0,3729
1415,642.5808872,3925.0,765.0,3728
1416,642.4571485,3924.0,775.0,3730
1417,642.3333689,3925.0,769.0,3731
1418,642.2095485,3923.0,778.0,3732
1419,642.0856873,3926.0,780.0,3734
1420,641.9617855,3924.0,772.0,3734
1421,641.8378431,3927.0,781.0,3733
1422,641.7138601,3922.0,770.0,3737
1423,641.5898367000001,3924.0,772.0,3736
1424,641.465773,3924.0,783.0,3741
1425,641.3416689,3925.0,773.0,3737
1426,641.2175246,3920.0,768.0,3738
1427,641.0933401000001,3924.0,779.0,3740
1428,640.9691155,3922.0,778.0,3732
1429,640.8448509,3927.0,780.0,3737
1430,640.7205462999999,3923.0,800.0,3735
1431,640.5962019,3923.0,792.0,3735
1432,640.4718177,3922.0,798.0,3739
1433,640.3473937000001,3924.0,804.0,3736
1434,640.2229301,3922.0,808.0,3739
1435,640.0984268999999,3925.0,811.0,3735
1436,639.9738842,3924.0,808.0,3740
1437,639.849302,3924.0,812.0,3738
1438,639.7246805,3923.0,811.0,3733
1439,639.6000196,3924.0,810.0,3738
1440,639.4753196,3922.0,816.0,3734
1441,639.3505802999999,3926.0,820.0,3735
1442,639.2258019999999,3924.0,812.0,3743
1443,639.1009847,3923.0,817.0,3735
1444,638.9761284,3927.0,825.0,3742
1445,638.8512332,3925.0,821.0,3744
1446,638.7262992999999,3924.0,825.0,3738
1447,638.6013266,3922.0,821.0,3739
1448,638.4763152,3923.0,839.0,3733
1449,638.3512653,3924.0,828.0,3737
1450,638.2261768999999,3922.0,840.0,3738
1451,638.1010499,3922.0,834.0,3738
1452,637.9758847,3922.0,833.0,3740
1453,637.8506811000001,3926.0,838.0,3738
1454,637.7254392000001,3922.0,842.0,3738
1455,637.6001592,3925.0,840.0,3748
1456,637.4748412,3924.0,834.0,3743
1457,637.349485,3928.0,843.0,3741
1458,637.224091,3924.0,836.0,3745
1459,637.098659,3924.0,834.0,3741
1460,636.9731892000001,3920.0,840.0,3745
1461,636.8476817000001,3922.0,830.0,3744
1462,636.7221365,3924.0,846.0,3740
1463,636.5965537000001,3922.0,854.0,3746
1464,636.4709334,3923.0,835.0,3744
1465,636.3452756,3921.0,844.0,3745
1466,636.2195803999999,3920.0,853.0,3746
1467,636.0938478999999,3922.0,856.0,3743
1468,635.9680781000001,3924.0,864.0,3748
1469,635.8422711000001,3924.0,845.0,3746
1470,635.716427,3928.0,869.0,3744
1471,635.5905458999999,3925.0,860.0,3746
1472,635.4646278,3920.0,868.0,3746
1473,635.3386727000001,3926.0,856.0,3750
1474,635.2126808999999,3922.0,861.0,3753
1475,635.0866522000001,3925.0,855.0,3752
1476,634.9605869,3924.0,865.0,3747
1477,634.8344848999999,3923.0,859.0,3746
1478,634.7083462999999,3924.0,865.0,3750
1479,634.5821712999999,3926.0,867.0,3750
1480,634.4559598,3920.0,862.0,3751
1481,634.329712,3922.0,861.0,3760
1482,634.2034279000001,3926.0,869.0,3750
1483,634.0771075,3923.0,872.0,3760
1484,633.950751,3920.0,867.0,3754
1485,633.8243583999999,3926.0,878.0,3755
1486,633.6979298,3924.0,888.0,3760
1487,633.5714653,3924.0,871.0,3760
1488,633.4449649000001,3926.0,882.0,3760
1489,633.3184286000001,3926.0,882.0,3752
1490,633.1918566,3921.0,873.0,3760
1491,633.0652489,3922.0,870.0,3760
1492,632.9386057,3923.0,875.0,3754
1493,632.8119267999999,3927.0,879.0,3760
1494,632.6852126,3924.0,875.0,3760
1495,632.5584629,3922.0,871.0,3763
1496,632.4316778,3924.0,883.0,3760
1497,632.3048575,3926.0,887.0,3762
1498,632.178002,3922.0,875.0,3760
1499,632.0511113,3924.0,877.0,3760
1500,631.9241856000001,3923.0,885.0,3756
1501,631.7972249,3926.0,894.0,3764
1502,631.6702293,3920.0,888.0,3761
1503,631.5431987000001,3923.0,889.0,3760
1504,631.4161334,3923.0,891.0,3761
1505,631.2890334,3926.0,891.0,3761
1506,631.1618986000001,3922.0,890.0,3764
1507,631.0347293,3922.0,877.0,3760
1508,630.9075255,3924.0,885.0,3761
1509,630.7802871,3922.0,887.0,3762
1510,630.6530144,3923.0,895.0,3764
1511,630.5257074,3925.0,892.0,3760
1512,630.3983661,3924.0,885.0,3764
1513,630.2709905,3923.0,882.0,3764
1514,630.1435809,3926.0,883.0,3766
1515,630.0161372,3923.0,889.0,3762
1516,629.8886595,3923.0,906.0,3767
1517,629.7611477999999,3925.0,893.0,3762
1518,629.6336022999999,3924.0,903.0,3764
1519,629.506023,3926.0,900.0,3760
1520,629.3784099,3925.0,901.0,3764
1521,629.2507632,3924.0,900.0,3765
1522,629.1230828,3922.0,898.0,3767
1523,628.9953690000001,3924.0,900.0,3766
1524,628.8676216,3924.0,921.0,3766
1525,628.7398408,3926.0,922.0,3770
1526,628.6120267000001,3924.0,900.0,3765
1527,628.4841794,3923.0,911.0,3762
1528,628.3562988,3922.0,910.0,3767
1529,628.228385,3922.0,897.0,3774
1530,628.1004382,3924.0,904.0,3771
1531,627.9724583999999,3925.0,891.0,3777
1532,627.8444456,3924.0,895.0,3766
1533,627.7164,3923.0,893.0,3766
1534,627.5883215,3924.0,889.0,3772
1535,627.4602102000001,3922.0,896.0,3770
1536,627.3320663,3922.0,898.0,3776
1537,627.2038897000001,3926.0,902.0,3772
1538,627.0756805999999,3922.0,904.0,3767
1539,626.9474389999999,3922.0,894.0,3776
1540,626.8191649,3924.0,913.0,3773
1541,626.6908585,3926.0,917.0,3772
1542,626.5625198,3924.0,921.0,3772
1543,626.4341488,3923.0,919.0,3772
1544,626.3057457,3929.0,934.0,3776
1545,626.1773105000001,3924.0,929.0,3775
1546,626.0488432,3924.0,911.0,3772
1547,625.9203438999999,3926.0,917.0,3774
1548,625.7918127,3924.0,920.0,3774
1549,625.6632497,3926.0,926.0,3772
1550,625.5346548,3925.0,913.0,3783
1551,625.4060283,3924.0,924.0,3777
1552,625.27737,3924.0,916.0,3781
1553,625.1486802000001,3925.0,925.0,3778
1554,625.0199589,3924.0,922.0,3774
1555,624.891206,3926.0,921.0,3776
1556,624.7624218,3922.0,922.0,3772
1557,624.6336062,3926.0,923.0,3776
1558,624.5047594,3925.0,933.0,3773
1559,624.3758813,3923.0,913.0,3778
1560,624.246972,3925.0,918.0,3781
1561,624.1180317000001,3922.0,904.0,3782
1562,623.9890604,3923.0,924.0,3779
1563,623.860058,3922.0,908.0,3778
1564,623.7310248,3922.0,926.0,3781
1565,623.6019607999999,3924.0,926.0,3782
1566,623.4728659,3924.0,910.0,3782
1567,623.3437404,3925.0,918.0,3784
1568,623.2145841,3924.0,915.0,3782
1569,623.0853973,3927.0,924.0,3782
1570,622.95618,3924.0,919.0,3786
1571,622.8269322000001,3926.0,927.0,3786
1572,622.697654,3922.0,916.0,3785
1573,622.5683455,3922.0,892.0,3786
1574,622.4390067,3925.0,919.0,3786
1575,622.3096377,3924.0,917.0,3783
1576,622.1802385,3924.0,922.0,3786
1577,622.0508092,3924.0,907.0,3786
1578,621.92135,3925.0,917.0,3783
1579,621.7918607,3924.0,906.0,3783
1580,621.6623415,3922.0,908.0,3783
1581,621.5327925,3924.0,914.0,3786
1582,621.4032137,3926.0,926.0,3788
1583,621.2736052,3922.0,916.0,3792
1584,621.143967,3922.0,908.0,3787
1585,621.0142993,3924.0,911.0,3792
1586,620.884602,3927.0,918.0,3785
1587,620.7548752,3925.0,916.0,3785
1588,620.625119,3926.0,909.0,3784
1589,620.4953333999999,3927.0,903.0,3788
1590,620.3655186000001,3921.0,915.0,3785
1591,620.2356745,3922.0,920.0,3792
1592,620.1058012999999,3922.0,916.0,3792
1593,619.975899,3924.0,906.0,3792
1594,619.8459676,3924.0,905.0,3792
1595,619.7160072,3924.0,910.0,3792
1596,619.5860179,3922.0,916.0,3792
1597,619.4559997,3926.0,919.0,3794
1598,619.3259528,3924.0,907.0,3792
1599,619.1958771000001,3924.0,910.0,3792
1600,619.0657727000001,3922.0,905.0,3792
1601,618.9356397000001,3920.0,896.0,3792
1602,618.8054781000001,3924.0,903.0,3786
1603,618.675288,3923.0,897.0,3797
1604,618.5450695000001,3924.0,912.0,3797
1605,618.4148226,3925.0,907.0,3796
1606,618.2845473,3920.0,896.0,3792
1607,618.1542437999999,3925.0,901.0,3798
1608,618.0239122,3924.0,889.0,3793
1609,617.8935522999999,3924.0,897.0,3799
1610,617.7631643999999,3924.0,897.0,3798
1611,617.6327485,3924.0,904.0,3796
1612,617.5023046,3924.0,904.0,3796
1613,617.3718328,3925.0,900.0,3798
1614,617.2413331,3921.0,890.0,3796
1615,617.1108057,3926.0,887.0,3800
1616,616.9802505,3923.0,888.0,3799
1617,616.8496677,3924.0,892.0,3800
1618,616.7190573,3922.0,880.0,3797
1619,616.5884192999999,3924.0,895.0,3798
1620,616.4577538,3922.0,887.0,3796
1621,616.3270609,3924.0,887.0,3802
1622,616.1963406000001,3924.0,892.0,3802
1623,616.0655931,3923.0,881.0,3805
1624,615.9348182,3922.0,890.0,3803
1625,615.8040162000001,3927.0,881.0,3804
1626,615.673187,3923.0,889.0,3797
1627,615.5423308,3924.0,883.0,3798
1628,615.4114475,3926.0,892.0,3801
1629,615.2805373,3923.0,882.0,3800
1630,615.1496002,3927.0,894.0,3806
1631,615.0186362000001,3924.0,868.0,3803
1632,614.8876455,3925.0,881.0,3800
1633,614.756628,3922.0,865.0,3800
1634,614.6255838999999,3926.0,876.0,3804
1635,614.4945131,3924.0,872.0,3804
1636,614.3634158,3926.0,875.0,3802
1637,614.232292,3926.0,866.0,3806
1638,614.1011417999999,3922.0,862.0,3805
1639,613.9699652,3922.0,869.0,3804
1640,613.8387622,3924.0,868.0,3803
1641,613.707533,3924.0,864.0,3806
1642,613.5762776,3923.0,852.0,3805
1643,613.4449961,3925.0,864.0,3808
1644,613.3136883999999,3924.0,862.0,3807
1645,613.1823548,3926.0,859.0,3806
1646,613.0509951,3922.0,840.0,3808
1647,612.9196095,3924.0,850.0,3812
1648,612.7881981,3925.0,857.0,3806
1649,612.6567607999999,3922.0,834.0,3813
1650,612.5252978999999,3926.0,838.0,3816
1651,612.3938092,3925.0,853.0,3807
1652,612.2622949,3921.0,825.0,3809
1653,612.130755,3923.0,839.0,3810
1654,611.9991896,3925.0,837.0,3812
1655,611.8675987,3922.0,829.0,3812
1656,611.7359824,3923.0,835.0,3812
1657,611.6043407999999,3925.0,829.0,3814
1658,611.4726737999999,3927.0,837.0,3814
1659,611.3409817,3924.0,824.0,3819
1660,611.2092643,3924.0,820.0,3819
1661,611.0775217999999,3925.0,831.0,3817
1662,610.9457543,3924.0,821.0,3816
1663,610.8139617,3924.0,813.0,3818
1664,610.6821442,3925.0,813.0,3818
1665,610.5503017999999,3924.0,819.0,3820
1666,610.4184345,3924.0,804.0,3820
1667,610.2865425,3924.0,815.0,3824
1668,610.1546257,3924.0,809.0,3817
1669,610.0226842000001,3926.0,802.0,3824
1670,609.8907182,3927.0,803.0,3824
1671,609.7587275000001,3925.0,793.0,3824
1672,609.6267124,3923.0,787.0,3826
1673,609.4946727000001,3924.0,800.0,3824
1674,609.3626087,3924.0,788.0,3825
1675,609.2305204,3924.0,785.0,3824
1676,609.0984077,3924.0,791.0,3820
1677,608.9662708,3924.0,772.0,3829
1678,608.8341098,3925.0,782.0,3829
1679,608.7019246,3925.0,779.0,3828
1680,608.5697153,3921.0,769.0,3830
1681,608.437482,3924.0,762.0,3828
1682,608.3052248,3925.0,766.0,3828
1683,608.1729437000001,3924.0,765.0,3826
1684,608.0406387,3920.0,747.0,3830
1685,607.9083099,3922.0,764.0,3831
1686,607.7759574,3922.0,752.0,3832
1687,607.6435812000001,3925.0,750.0,3831
1688,607.5111812999999,3920.0,752.0,3829
1689,607.3787579,3925.0,748.0,3831
1690,607.246311,3923.0,739.0,3834
1691,607.1138406,3925.0,731.0,3834
1692,606.9813467,3923.0,736.0,3833
1693,606.8488295,3926.0,742.0,3839
1694,606.716289,3920.0,731.0,3836
1695,606.5837253,3926.0,730.0,3834
1696,606.4511382999999,3926.0,736.0,3835
1697,606.3185282000001,3924.0,736.0,3834
1698,606.1858951,3923.0,723.0,3834
1699,606.0532387999999,3922.0,734.0,3837
1700,605.9205596,3922.0,738.0,3834
1701,605.7878575,3927.0,733.0,3840
1702,605.6551325,3920.0,719.0,3836
1703,605.5223846,3924.0,716.0,3839
1704,605.3896139999999,3924.0,722.0,3842
1705,605.2568207,3924.0,724.0,3841
1706,605.1240047,3924.0,714.0,3843
1707,604.9911661,3926.0,725.0,3834
1708,604.8583049,3920.0,710.0,3841
1709,604.7254212,3924.0,714.0,3835
1710,604.5925151,3923.0,707.0,3839
1711,604.4595866000001,3922.0,704.0,3840
1712,604.3266357000001,3922.0,698.0,3839
1713,604.1936625,3924.0,698.0,3842
1714,604.0606671,3922.0,699.0,3842
1715,603.9276495,3924.0,703.0,3844
1716,603.7946097999999,3922.0,696.0,3839
1717,603.661548,3924.0,694.0,3844
1718,603.5284641,3925.0,689.0,3842
1719,603.3953583,3925.0,696.0,3846
1720,603.2622305,3924.0,687.0,3844
1721,603.1290809,3927.0,691.0,3844
1722,602.9959094,3922.0,683.0,3843
1723,602.8627162,3924.0,680.0,3850
1724,602.7295012999999,3924.0,674.0,3850
1725,602.5962647000001,3926.0,684.0,3848
1726,602.4630063999999,3924.0,671.0,3846
1727,602.3297266,3924.0,662.0,3845
1728,602.1964253,3925.0,674.0,3846
1729,602.0631026000001,3926.0,660.0,3856
1730,601.9297584,3925.0,664.0,3847
1731,601.7963929,3924.0,651.0,3850
1732,601.663006,3926.0,668.0,3848
1733,601.5295978999999,3925.0,659.0,3850
1734,601.3961686000001,3923.0,655.0,3856
1735,601.2627182,3923.0,653.0,3848
1736,601.1292466,3920.0,648.0,3856
1737,600.995754,3926.0,653.0,3849
1738,600.8622404,3925.0,651.0,3852
1739,600.7287058999999,3924.0,661.0,3852
1740,600.5951504,3925.0,649.0,3852
1741,600.4615741,3924.0,651.0,3857
1742,600.3279769999999,3922.0,641.0,3856
1743,600.1943592,3925.0,644.0,3856
1744,600.0607207,3921.0,639.0,3849
1745,599.9270615,3923.0,648.0,3856
1746,599.7933817,3924.0,644.0,3856
1747,599.6596814,3926.0,646.0,3857
1748,599.5259606000001,3925.0,643.0,3857
1749,599.3922193,3922.0,635.0,3859
1750,599.2584577,3927.0,641.0,3857
1751,599.1246757,3923.0,639.0,3858
1752,598.9908734,3924.0,630.0,3856
1753,598.8570509,3925.0,635.0,3860
1754,598.7232082,3922.0,629.0,3860
1755,598.5893453,3926.0,628.0,3858
1756,598.4554624,3920.0,622.0,3860
1757,598.3215594,3925.0,628.0,3856
1758,598.1876364,3924.0,628.0,3857
1759,598.0536933999999,3924.0,626.0,3858
1760,597.9197306,3928.0,621.0,3860
1761,597.7857478999999,3924.0,622.0,3859
1762,597.6517455000001,3922.0,615.0,3857
1763,597.5177232000001,3920.0,612.0,3864
1764,597.3836812999999,3922.0,624.0,3862
1765,597.2496197,3924.0,610.0,3864
1766,597.1155386,3922.0,614.0,3858
1767,596.9814378,3926.0,614.0,3864
1768,596.8473176,3924.0,606.0,3861
1769,596.7131779,3924.0,599.0,3862
1770,596.5790188999999,3922.0,599.0,3858
1771,596.4448404,3926.0,602.0,3864
1772,596.3106427,3925.0,596.0,3862
1773,596.1764257,3925.0,597.0,3863
1774,596.0421895,3922.0,599.0,3863
1775,595.9079341,3923.0,595.0,3866
1776,595.7736596,3924.0,600.0,3866
1777,595.639366,3924.0,592.0,3866
1778,595.5050535,3924.0,594.0,3864
1779,595.3707218999999,3923.0,605.0,3861
1780,595.2363715,3924.0,608.0,3865
1781,595.1020021,3925.0,602.0,3867
1782,594.9676139999999,3926.0,598.0,3865
1783,594.833207,3922.0,600.0,3865
1784,594.6987813999999,3923.0,593.0,3863
1785,594.564337,3924.0,596.0,3866
1786,594.4298741,3924.0,602.0,3867
1787,594.2953924999999,3924.0,603.0,3869
1788,594.1608924,3923.0,606.0,3863
1789,594.0263738,3924.0,595.0,3869
1790,593.8918368,3924.0,598.0,3864
1791,593.7572812999999,3926.0,596.0,3865
1792,593.6227075,3924.0,592.0,3869
1793,593.4881154,3924.0,600.0,3868
1794,593.3535051,3923.0,591.0,3864
1795,593.2188765999999,3922.0,578.0,3866
1796,593.0842299,3921.0,597.0,3867
1797,592.949565,3924.0,585.0,3868
1798,592.8148821000001,3922.0,592.0,3866
1799,592.6801812000001,3926.0,586.0,3872
1800,592.5454624,3922.0,574.0,3866
1801,592.4107255,3925.0,577.0,3868
1802,592.2759709,3920.0,570.0,3867
1803,592.1411982999999,3924.0,566.0,3866
1804,592.006408,3922.0,568.0,3868
1805,591.8716,3924.0,568.0,3872
1806,591.7367742,3923.0,571.0,3874
1807,591.6019307999999,3921.0,584.0,3868
1808,591.4670698,3927.0,579.0,3867
1809,591.3321913,3925.0,579.0,3872
1810,591.1972952000001,3924.0,580.0,3876
1811,591.0623817000001,3925.0,579.0,3872
1812,590.9274507,3924.0,580.0,3872
1813,590.7925024,3924.0,573.0,3868
1814,590.6575368,3924.0,579.0,3868
1815,590.5225538999999,3920.0,570.0,3876
1816,590.3875537,3922.0,576.0,3870
1817,590.2525364,3926.0,580.0,3872
1818,590.1175019,3921.0,577.0,3876
1819,589.9824503,3925.0,572.0,3874
1820,589.8473816000001,3922.0,574.0,3874
1821,589.712296,3924.0,570.0,3876
1822,589.5771933,3924.0,572.0,3875
1823,589.4420738,3924.0,564.0,3869
1824,589.3069374,3924.0,567.0,3870
1825,589.1717842,3925.0,570.0,3875
1826,589.0366141,3922.0,577.0,3876
1827,588.9014274,3924.0,566.0,3874
1828,588.7662239,3923.0,563.0,3873
1829,588.6310037999999,3922.0,566.0,3877
1830,588.4957671,3925.0,569.0,3875
1831,588.3605139,3924.0,564.0,3875
1832,588.2252441,3922.0,559.0,3870
1833,588.0899578,3923.0,559.0,3874
1834,587.9546552,3923.0,569.0,3872
1835,587.8193361000001,3927.0,563.0,3876
1836,587.6840007000001,3921.0,556.0,3872
1837,587.5486490000001,3926.0,562.0,3878
1838,587.4132811000001,3925.0,567.0,3879
1839,587.2778969,3924.0,558.0,3874
1840,587.1424966,3924.0,562.0,3876
1841,587.0070802,3924.0,562.0,3874
1842,586.8716477,3923.0,547.0,3872
1843,586.7361992000001,3923.0,551.0,3872
1844,586.6007347,3923.0,559.0,3876
1845,586.4652542,3924.0,548.0,3877
1846,586.3297579,3924.0,559.0,3874
1847,586.1942457,3925.0,549.0,3878
1848,586.0587177,3923.0,555.0,3878
1849,585.9231739,3924.0,558.0,3876
1850,585.7876143999999,3924.0,555.0,3878
1851,585.6520392000001,3926.0,550.0,3878
1852,585.5164482999999,3921.0,542.0,3873
1853,585.3808419,3923.0,560.0,3876
1854,585.2452199,3924.0,554.0,3874
1855,585.1095824,3925.0,549.0,3879
1856,584.9739294999999,3922.0,546.0,3876
1857,584.8382611000001,3924.0,548.0,3875
1858,584.7025772999999,3924.0,543.0,3877
1859,584.5668782,3922.0,541.0,3878
1860,584.4311637999999,3924.0,552.0,3879
1861,584.2954341,3922.0,546.0,3878
1862,584.1596893,3924.0,548.0,3877
1863,584.0239292,3926.0,556.0,3876
1864,583.8881541000001,3926.0,547.0,3882
1865,583.7523637999999,3924.0,548.0,3878
1866,583.6165585,3926.0,554.0,3876
1867,583.4807382,3925.0,541.0,3877
1868,583.344903,3924.0,548.0,3880
1869,583.2090528,3925.0,553.0,3877
1870,583.0731877999999,3926.0,554.0,3878
1871,582.9373079,3925.0,545.0,3880
1872,582.8014132000001,3925.0,548.0,3876
1873,582.6655038,3926.0,548.0,3879
1874,582.5295797,3926.0,546.0,3882
1875,582.3936409,3926.0,550.0,3879
1876,582.2576875,3924.0,544.0,3876
1877,582.1217195,3921.0,544.0,3878
1878,581.985737,3923.0,554.0,3879
1879,581.84974,3921.0,538.0,3872
1880,581.7137285,3922.0,544.0,3875
1881,581.5777025,3924.0,536.0,3884
1882,581.4416623,3924.0,552.0,3882
1883,581.3056076,3926.0,545.0,3878
1884,581.1695387,3923.0,547.0,3878
1885,581.0334555,3923.0,537.0,3880
1886,580.8973582,3924.0,544.0,3879
1887,580.7612466,3925.0,545.0,3878
1888,580.6251209,3924.0,545.0,3882
1889,580.4889811,3925.0,549.0,3882
1890,580.3528273,3922.0,546.0,3882
1891,580.2166593999999,3922.0,544.0,3885
1892,580.0804776000001,3924.0,538.0,3876
1893,579.9442819,3923.0,545.0,3880
1894,579.8080722,3924.0,543.0,3880
1895,579.6718488,3924.0,545.0,3877
1896,579.5356115000001,3927.0,545.0,3878
1897,579.3993604,3924.0,540.0,3881
1898,579.2630956,3925.0,543.0,3880
1899,579.1268171,3926.0,540.0,3888
1900,578.990525,3924.0,537.0,3878
1901,578.8542193,3926.0,546.0,3878
1902,578.7179,3920.0,536.0,3879
1903,578.5815671,3927.0,540.0,3879
1904,578.4452208,3927.0,542.0,3877
1905,578.308861,3922.0,533.0,3881
1906,578.1724878,3924.0,543.0,3880
1907,578.0361012999999,3928.0,534.0,3881
1908,577.8997013999999,3922.0,543.0,3883
1909,577.7632882,3924.0,533.0,3882
1910,577.6268617000001,3925.0,534.0,3883
1911,577.4904221,3924.0,537.0,3879
1912,577.3539692,3923.0,537.0,3876
1913,577.2175033,3920.0,532.0,3878
1914,577.0810242,3925.0,527.0,3882
1915,576.9445321000001,3927.0,528.0,3879
1916,576.8080269,3925.0,537.0,3877
1917,576.6715088,3926.0,534.0,3880
1918,576.5349777000001,3922.0,524.0,3878
1919,576.3984337,3925.0,526.0,3882
1920,576.2618769,3926.0,524.0,3878
1921,576.1253072000001,3926.0,523.0,3882
1922,575.9887247,3922.0,524.0,3879
1923,575.8521295,3925.0,522.0,3883
1924,575.7155215,3924.0,526.0,3882
1925,575.5789009,3924.0,522.0,3882
1926,575.4422677,3924.0,514.0,3878
1927,575.3056217999999,3924.0,509.0,3882
1928,575.1689633999999,3924.0,516.0,3880
1929,575.0322924999999,3926.0,518.0,3881
1930,574.8956091,3924.0,511.0,3878
1931,574.7589132,3925.0,507.0,3882
1932,574.6222048999999,3922.0,511.0,3882
1933,574.4854842999999,3924.0,502.0,3875
1934,574.3487512999999,3922.0,505.0,3880
1935,574.212006,3927.0,511.0,3880
1936,574.0752484,3922.0,502.0,3879
1937,573.9384787,3924.0,494.0,3878
1938,573.8016967,3923.0,503.0,3882
1939,573.6649026,3922.0,503.0,3882
1940,573.5280964,3924.0,498.0,3883
1941,573.3912781,3926.0,496.0,3881
1942,573.2544477000001,3924.0,498.0,3881
1943,573.1176054,3923.0,490.0,3884
1944,572.9807511,3924.0,494.0,3882
1945,572.8438848999999,3924.0,496.0,3877
1946,572.7070068,3923.0,488.0,3881
1947,572.5701167999999,3924.0,484.0,3881
1948,572.433215,3925.0,491.0,3881
1949,572.2963014,3925.0,490.0,3883
1950,572.1593761,3924.0,491.0,3880
1951,572.0224390999999,3924.0,489.0,3884
1952,571.8854904,3924.0,489.0,3881
1953,571.7485301,3924.0,480.0,3880
1954,571.6115581,3922.0,480.0,3882
1955,571.4745746,3923.0,476.0,3879
1956,571.3375796,3922.0,475.0,3880
1957,571.2005731,3922.0,482.0,3878
1958,571.0635551,3924.0,493.0,3876
1959,570.9265257000001,3926.0,486.0,3879
1960,570.789485,3922.0,482.0,3877
1961,570.6524327999999,3926.0,482.0,3881
1962,570.5153694,3924.0,484.0,3878
1963,570.3782947000001,3925.0,481.0,3882
1964,570.2412087,3925.0,479.0,3882
1965,570.1041116,3922.0,486.0,3874
1966,569.9670032,3921.0,463.0,3879
1967,569.8298837,3925.0,479.0,3881
1968,569.6927532000001,3922.0,473.0,3879
1969,569.5556115,3922.0,472.0,3880
1970,569.4184587999999,3922.0,468.0,3880
1971,569.2812952,3924.0,463.0,3878
1972,569.1441205,3924.0,473.0,3880
1973,569.006935,3924.0,470.0,3880
1974,568.8697384999999,3924.0,468.0,3873
1975,568.7325312,3923.0,463.0,3881
1976,568.5953131,3924.0,469.0,3884
1977,568.4580842,3925.0,471.0,3879
1978,568.3208445,3923.0,462.0,3875
1979,568.1835941,3924.0,473.0,3878
1980,568.046333,3924.0,470.0,3878
