,baseline,darkline,nmscale,p1
1244,1382.0,3916.0,485.3950717573788,3321
1245,1376.0,3917.0,485.5280259951259,3327
1246,1370.0,3916.0,485.66098023287304,3333
1247,1367.0,3916.0,485.7939344706201,3337
1248,1363.0,3916.0,485.9268887083672,3336
1249,1352.0,3916.0,486.05984294611426,3343
1250,1355.0,3918.0,486.19279718386133,3343
1251,1352.0,3920.0,486.32575142160846,3350
1252,1349.0,3916.0,486.45870565935553,3346
1253,1342.0,3916.0,486.59165989710266,3354
1254,1342.0,3917.0,486.72461413484973,3354
1255,1343.0,3918.0,486.8575683725968,3361
1256,1340.0,3917.0,486.9905226103439,3360
1257,1339.0,3916.0,487.12347684809095,3366
1258,1335.0,3916.0,487.2564310858381,3365
1259,1337.0,3918.0,487.3893853235852,3369
1260,1333.0,3915.0,487.5223395613323,3370
1261,1333.0,3917.0,487.65529379907935,3373
1262,1328.0,3915.0,487.7882480368264,3379
1263,1327.0,3918.0,487.9212022745735,3384
1264,1327.0,3917.0,488.0541565123206,3385
1265,1321.0,3917.0,488.1871107500677,3391
1266,1321.0,3916.0,488.3200649878148,3389
1267,1317.0,3916.0,488.4530192255619,3393
1268,1319.0,3917.0,488.58597346330896,3394
1269,1315.0,3916.0,488.71892770105603,3400
1270,1318.0,3916.0,488.8518819388031,3403
1271,1311.0,3917.0,488.98483617655023,3401
1272,1308.0,3916.0,489.11779041429736,3407
1273,1310.0,3917.0,489.25074465204443,3408
1274,1307.0,3916.0,489.3836988897915,3412
1275,1306.0,3917.0,489.5166531275386,3413
1276,1306.0,3917.0,489.64960736528565,3416
1277,1311.0,3918.0,489.7825616030328,3418
1278,1307.0,3916.0,489.91551584077985,3417
1279,1311.0,3916.0,490.048470078527,3420
1280,1319.0,3917.0,490.18142431627405,3423
1281,1315.0,3917.0,490.3143785540211,3423
1282,1314.0,3916.0,490.4473327917682,3424
1283,1317.0,3917.0,490.58028702951526,3426
1284,1318.0,3917.0,490.7132412672624,3427
1285,1321.0,3917.0,490.8461955050095,3431
1286,1322.0,3916.0,490.9791497427566,3434
1287,1317.0,3916.0,491.11210398050366,3434
1288,1322.0,3917.0,491.24505821825073,3431
1289,1325.0,3917.0,491.3780124559978,3433
1290,1325.0,3916.0,491.51096669374493,3436
1291,1329.0,3916.0,491.643920931492,3435
1292,1332.0,3916.0,491.77687516923913,3435
1293,1329.0,3917.0,491.9098294069862,3441
1294,1335.0,3917.0,492.0427836447333,3440
1295,1333.0,3917.0,492.17573788248035,3441
1296,1338.0,3916.0,492.3086921202274,3443
1297,1340.0,3918.0,492.44164635797455,3445
1298,1339.0,3917.0,492.5746005957217,3445
1299,1345.0,3918.0,492.70755483346875,3447
1300,1342.0,3918.0,492.8405090712158,3448
1301,1345.0,3920.0,492.9734633089629,3452
1302,1346.0,3915.0,493.10641754670996,3449
1303,1345.0,3918.0,493.2393717844571,3454
1304,1353.0,3917.0,493.37232602220416,3452
1305,1352.0,3916.0,493.5052802599513,3451
1306,1359.0,3917.0,493.63823449769836,3453
1307,1358.0,3917.0,493.77118873544543,3456
1308,1360.0,3916.0,493.9041429731925,3456
1309,1360.0,3917.0,494.0370972109396,3454
1310,1364.0,3916.0,494.1700514486867,3457
1311,1370.0,3917.0,494.30300568643383,3456
1312,1376.0,3916.0,494.4359599241809,3457
1313,1373.0,3917.0,494.568914161928,3457
1314,1379.0,3917.0,494.70186839967505,3459
1315,1381.0,3918.0,494.8348226374221,3462
1316,1378.0,3917.0,494.96777687516925,3460
1317,1388.0,3917.0,495.1007311129163,3459
1318,1396.0,3916.0,495.23368535066345,3459
1319,1396.0,3916.0,495.3666395884105,3460
1320,1398.0,3916.0,495.4995938261576,3462
1321,1404.0,3917.0,495.63254806390466,3460
1322,1403.0,3916.0,495.76550230165174,3465
1323,1408.0,3917.0,495.89845653939886,3462
1324,1415.0,3915.0,496.031410777146,3462
1325,1414.0,3917.0,496.16436501489306,3464
1326,1418.0,3916.0,496.29731925264014,3468
1327,1427.0,3917.0,496.4302734903872,3464
1328,1431.0,3917.0,496.5632277281343,3463
1329,1434.0,3917.0,496.6961819658814,3466
1330,1435.0,3917.0,496.8291362036285,3464
1331,1439.0,3916.0,496.9620904413756,3463
1332,1444.0,3917.0,497.0950446791227,3466
1333,1451.0,3916.0,497.22799891686975,3466
1334,1456.0,3917.0,497.3609531546168,3467
1335,1457.0,3916.0,497.4939073923639,3469
1336,1463.0,3916.0,497.626861630111,3467
1337,1461.0,3916.0,497.75981586785815,3464
1338,1464.0,3915.0,497.8927701056052,3466
1339,1475.0,3916.0,498.0257243433523,3465
1340,1478.0,3916.0,498.15867858109937,3466
1341,1480.0,3917.0,498.29163281884644,3466
1342,1485.0,3916.0,498.42458705659357,3465
1343,1487.0,3916.0,498.55754129434064,3466
1344,1492.0,3916.0,498.69049553208777,3466
1345,1495.0,3917.0,498.82344976983484,3468
1346,1495.0,3916.0,498.9564040075819,3469
1347,1498.0,3917.0,499.089358245329,3473
1348,1501.0,3916.0,499.22231248307605,3472
1349,1502.0,3917.0,499.3552667208232,3472
1350,1507.0,3916.0,499.4882209585703,3473
1351,1508.0,3919.0,499.6211751963174,3475
1352,1508.0,3914.0,499.75412943406445,3469
1353,1515.0,3917.0,499.8870836718115,3477
1354,1518.0,3916.0,500.0200379095586,3475
1355,1517.0,3917.0,500.1529921473057,3479
1356,1515.0,3914.0,500.2859463850528,3477
1357,1519.0,3917.0,500.4189006227999,3477
1358,1522.0,3917.0,500.551854860547,3479
1359,1529.0,3917.0,500.68480909829407,3479
1360,1533.0,3916.0,500.81776333604114,3479
1361,1535.0,3917.0,500.9507175737882,3479
1362,1538.0,3916.0,501.08367181153534,3480
1363,1541.0,3917.0,501.21662604928247,3481
1364,1543.0,3916.0,501.34958028702954,3480
1365,1545.0,3918.0,501.4825345247766,3481
1366,1553.0,3916.0,501.6154887625237,3478
1367,1558.0,3918.0,501.74844300027075,3479
1368,1561.0,3916.0,501.8813972380179,3481
1369,1563.0,3917.0,502.01435147576495,3480
1370,1562.0,3916.0,502.1473057135121,3480
1371,1569.0,3917.0,502.28025995125915,3482
1372,1573.0,3916.0,502.4132141890062,3482
1373,1576.0,3917.0,502.5461684267533,3483
1374,1580.0,3917.0,502.67912266450037,3483
1375,1588.0,3917.0,502.8120769022475,3484
1376,1588.0,3917.0,502.9450311399946,3487
1377,1588.0,3917.0,503.0779853777417,3482
1378,1591.0,3916.0,503.21093961548877,3482
1379,1592.0,3917.0,503.34389385323584,3485
1380,1597.0,3917.0,503.4768480909829,3483
1381,1597.0,3917.0,503.60980232873004,3483
1382,1604.0,3916.0,503.7427565664771,3484
1383,1607.0,3915.0,503.87571080422424,3485
1384,1610.0,3916.0,504.0086650419713,3489
1385,1617.0,3916.0,504.1416192797184,3484
1386,1625.0,3916.0,504.27457351746546,3487
1387,1626.0,3916.0,504.4075277552125,3489
1388,1625.0,3916.0,504.54048199295966,3484
1389,1630.0,3917.0,504.6734362307068,3487
1390,1629.0,3917.0,504.80639046845386,3490
1391,1628.0,3917.0,504.9393447062009,3490
1392,1637.0,3916.0,505.072298943948,3489
1393,1637.0,3917.0,505.20525318169507,3493
1394,1643.0,3917.0,505.3382074194422,3490
1395,1646.0,3917.0,505.47116165718927,3490
1396,1650.0,3916.0,505.6041158949364,3491
1397,1651.0,3918.0,505.73707013268347,3492
1398,1650.0,3915.0,505.87002437043054,3492
1399,1653.0,3917.0,506.0029786081776,3495
1400,1656.0,3916.0,506.1359328459247,3492
1401,1662.0,3920.0,506.2688870836718,3500
1402,1659.0,3912.0,506.40184132141894,3493
1403,1662.0,3916.0,506.534795559166,3498
1404,1666.0,3915.0,506.6677497969131,3500
1405,1665.0,3917.0,506.80070403466016,3503
1406,1662.0,3916.0,506.93365827240723,3504
1407,1659.0,3917.0,507.06661251015436,3504
1408,1657.0,3916.0,507.19956674790143,3503
1409,1658.0,3916.0,507.33252098564856,3507
1410,1659.0,3916.0,507.46547522339563,3507
1411,1662.0,3918.0,507.5984294611427,3507
1412,1661.0,3915.0,507.7313836988898,3506
1413,1666.0,3917.0,507.86433793663684,3508
1414,1676.0,3916.0,507.997292174384,3504
1415,1677.0,3916.0,508.1302464121311,3509
1416,1688.0,3916.0,508.2632006498782,3506
1417,1677.0,3916.0,508.39615488762524,3507
1418,1678.0,3916.0,508.5291091253723,3512
1419,1679.0,3918.0,508.6620633631194,3513
1420,1677.0,3916.0,508.7950176008665,3515
1421,1683.0,3918.0,508.9279718386136,3515
1422,1677.0,3914.0,509.0609260763607,3513
1423,1683.0,3917.0,509.1938803141078,3515
1424,1688.0,3915.0,509.32683455185486,3513
1425,1684.0,3917.0,509.45978878960193,3519
1426,1685.0,3916.0,509.592743027349,3522
1427,1684.0,3917.0,509.72569726509613,3518
1428,1682.0,3915.0,509.85865150284326,3522
1429,1680.0,3917.0,509.99160574059033,3521
1430,1684.0,3916.0,510.1245599783374,3521
1431,1683.0,3917.0,510.2575142160845,3524
1432,1691.0,3916.0,510.39046845383155,3522
1433,1686.0,3917.0,510.5234226915787,3526
1434,1692.0,3916.0,510.65637692932575,3525
1435,1695.0,3917.0,510.7893311670729,3527
1436,1697.0,3916.0,510.92228540481995,3526
1437,1697.0,3916.0,511.055239642567,3526
1438,1693.0,3916.0,511.1881938803141,3530
1439,1682.0,3915.0,511.32114811806116,3532
1440,1689.0,3916.0,511.4541023558083,3531
1441,1691.0,3916.0,511.5870565935554,3534
1442,1696.0,3916.0,511.7200108313025,3535
1443,1698.0,3917.0,511.85296506904956,3535
1444,1704.0,3916.0,511.98591930679663,3533
1445,1703.0,3918.0,512.1188735445437,3535
1446,1706.0,3916.0,512.2518277822908,3537
1447,1709.0,3918.0,512.3847820200378,3537
1448,1705.0,3915.0,512.517736257785,3535
1449,1708.0,3918.0,512.6506904955321,3537
1450,1711.0,3916.0,512.7836447332792,3537
1451,1714.0,3920.0,512.9165989710262,3543
1452,1712.0,3913.0,513.0495532087733,3539
1453,1716.0,3917.0,513.1825074465205,3542
1454,1717.0,3915.0,513.3154616842676,3542
1455,1715.0,3917.0,513.4484159220146,3545
1456,1713.0,3915.0,513.5813701597617,3543
1457,1719.0,3917.0,513.7143243975088,3547
1458,1717.0,3915.0,513.8472786352559,3548
1459,1715.0,3917.0,513.9802328730029,3548
1460,1721.0,3916.0,514.11318711075,3548
1461,1717.0,3917.0,514.2461413484972,3551
1462,1719.0,3916.0,514.3790955862443,3550
1463,1725.0,3917.0,514.5120498239913,3551
1464,1727.0,3916.0,514.6450040617384,3553
1465,1728.0,3916.0,514.7779582994855,3553
1466,1734.0,3916.0,514.9109125372327,3553
1467,1734.0,3917.0,515.0438667749797,3554
1468,1730.0,3915.0,515.1768210127268,3554
1469,1735.0,3916.0,515.3097752504739,3557
1470,1731.0,3916.0,515.442729488221,3557
1471,1731.0,3918.0,515.575683725968,3559
1472,1734.0,3916.0,515.7086379637151,3560
1473,1737.0,3917.0,515.8415922014622,3562
1474,1731.0,3915.0,515.9745464392093,3562
1475,1727.0,3917.0,516.1075006769564,3564
1476,1727.0,3915.0,516.2404549147035,3568
1477,1726.0,3917.0,516.3734091524506,3566
1478,1732.0,3916.0,516.5063633901976,3568
1479,1726.0,3917.0,516.6393176279448,3568
1480,1724.0,3916.0,516.7722718656919,3567
1481,1732.0,3918.0,516.905226103439,3570
1482,1735.0,3916.0,517.038180341186,3569
1483,1733.0,3917.0,517.1711345789331,3574
1484,1731.0,3916.0,517.3040888166802,3573
1485,1732.0,3917.0,517.4370430544272,3574
1486,1732.0,3915.0,517.5699972921743,3573
1487,1735.0,3916.0,517.7029515299215,3576
1488,1743.0,3915.0,517.8359057676686,3575
1489,1739.0,3916.0,517.9688600054156,3579
1490,1737.0,3917.0,518.1018142431627,3578
1491,1738.0,3915.0,518.2347684809098,3580
1492,1736.0,3914.0,518.367722718657,3578
1493,1740.0,3916.0,518.500676956404,3578
1494,1742.0,3915.0,518.6336311941511,3580
1495,1743.0,3917.0,518.7665854318982,3583
1496,1746.0,3916.0,518.8995396696453,3581
1497,1745.0,3918.0,519.0324939073923,3582
1498,1751.0,3916.0,519.1654481451394,3582
1499,1749.0,3916.0,519.2984023828865,3585
1500,1751.0,3916.0,519.4313566206337,3584
1501,1759.0,3919.0,519.5643108583807,3587
1502,1756.0,3915.0,519.6972650961278,3581
1503,1759.0,3917.0,519.8302193338749,3589
1504,1763.0,3916.0,519.963173571622,3586
1505,1762.0,3917.0,520.0961278093691,3587
1506,1766.0,3917.0,520.2290820471162,3589
1507,1766.0,3916.0,520.3620362848633,3590
1508,1767.0,3915.0,520.4949905226104,3592
1509,1776.0,3917.0,520.6279447603574,3594
1510,1777.0,3917.0,520.7608989981045,3594
1511,1768.0,3916.0,520.8938532358516,3594
1512,1764.0,3916.0,521.0268074735986,3594
1513,1764.0,3917.0,521.1597617113458,3597
1514,1764.0,3916.0,521.2927159490929,3597
1515,1770.0,3916.0,521.42567018684,3598
1516,1776.0,3917.0,521.558624424587,3598
1517,1771.0,3917.0,521.6915786623341,3600
1518,1773.0,3916.0,521.8245329000813,3598
1519,1779.0,3916.0,521.9574871378284,3602
1520,1786.0,3916.0,522.0904413755754,3603
1521,1778.0,3915.0,522.2233956133225,3604
1522,1774.0,3917.0,522.3563498510696,3601
1523,1769.0,3916.0,522.4893040888167,3603
1524,1777.0,3916.0,522.6222583265637,3605
1525,1779.0,3916.0,522.7552125643108,3602
1526,1784.0,3916.0,522.888166802058,3606
1527,1790.0,3917.0,523.021121039805,3602
1528,1794.0,3915.0,523.1540752775521,3603
1529,1793.0,3917.0,523.2870295152992,3602
1530,1807.0,3916.0,523.4199837530463,3603
1531,1807.0,3917.0,523.5529379907935,3605
1532,1813.0,3916.0,523.6858922285405,3601
1533,1812.0,3917.0,523.8188464662876,3604
1534,1821.0,3916.0,523.9518007040347,3604
1535,1816.0,3916.0,524.0847549417817,3603
1536,1826.0,3917.0,524.2177091795288,3604
1537,1832.0,3917.0,524.3506634172759,3606
1538,1837.0,3916.0,524.483617655023,3603
1539,1834.0,3915.0,524.6165718927701,3606
1540,1839.0,3916.0,524.7495261305172,3604
1541,1841.0,3917.0,524.8824803682643,3607
1542,1842.0,3917.0,525.0154346060114,3607
1543,1842.0,3917.0,525.1483888437584,3608
1544,1845.0,3916.0,525.2813430815056,3607
1545,1845.0,3917.0,525.4142973192527,3607
1546,1856.0,3915.0,525.5472515569998,3607
1547,1863.0,3916.0,525.6802057947468,3609
1548,1865.0,3916.0,525.8131600324939,3606
1549,1868.0,3917.0,525.946114270241,3608
1550,1871.0,3916.0,526.079068507988,3608
1551,1878.0,3919.0,526.2120227457351,3614
1552,1869.0,3914.0,526.3449769834823,3607
1553,1883.0,3918.0,526.4779312212294,3611
1554,1886.0,3916.0,526.6108854589764,3611
1555,1889.0,3917.0,526.7438396967235,3611
1556,1898.0,3916.0,526.8767939344706,3612
1557,1896.0,3917.0,527.0097481722178,3610
1558,1902.0,3916.0,527.1427024099648,3609
1559,1901.0,3916.0,527.2756566477119,3609
1560,1911.0,3917.0,527.408610885459,3609
1561,1910.0,3916.0,527.541565123206,3612
1562,1917.0,3917.0,527.6745193609531,3608
1563,1920.0,3918.0,527.8074735987002,3611
1564,1922.0,3916.0,527.9404278364473,3609
1565,1921.0,3917.0,528.0733820741945,3611
1566,1928.0,3916.0,528.2063363119415,3609
1567,1930.0,3917.0,528.3392905496886,3610
1568,1934.0,3917.0,528.4722447874357,3612
1569,1937.0,3916.0,528.6051990251827,3612
1570,1931.0,3916.0,528.7381532629299,3612
1571,1939.0,3917.0,528.871107500677,3613
1572,1936.0,3915.0,529.0040617384241,3612
1573,1944.0,3918.0,529.1370159761711,3613
1574,1951.0,3915.0,529.2699702139182,3613
1575,1952.0,3916.0,529.4029244516653,3615
1576,1953.0,3917.0,529.5358786894124,3616
1577,1957.0,3917.0,529.6688329271594,3613
1578,1959.0,3915.0,529.8017871649066,3614
1579,1960.0,3918.0,529.9347414026537,3615
1580,1957.0,3916.0,530.0676956404008,3614
1581,1963.0,3918.0,530.2006498781478,3617
1582,1965.0,3916.0,530.3336041158949,3619
1583,1969.0,3918.0,530.4665583536421,3616
1584,1969.0,3915.0,530.5995125913892,3617
1585,1966.0,3917.0,530.7324668291362,3618
1586,1968.0,3916.0,530.8654210668833,3618
1587,1966.0,3916.0,530.9983753046304,3618
1588,1976.0,3917.0,531.1313295423774,3618
1589,1976.0,3917.0,531.2642837801245,3619
1590,1978.0,3916.0,531.3972380178716,3620
1591,1981.0,3917.0,531.5301922556188,3620
1592,1986.0,3917.0,531.6631464933658,3619
1593,1983.0,3917.0,531.7961007311129,3621
1594,1983.0,3916.0,531.92905496886,3621
1595,1985.0,3916.0,532.0620092066071,3622
1596,1992.0,3916.0,532.1949634443542,3621
1597,1996.0,3916.0,532.3279176821013,3621
1598,1988.0,3917.0,532.4608719198484,3620
1599,1989.0,3916.0,532.5938261575955,3623
1600,1993.0,3916.0,532.7267803953425,3623
1601,1998.0,3919.0,532.8597346330896,3625
1602,1999.0,3915.0,532.9926888708367,3621
1603,2001.0,3916.0,533.1256431085837,3622
1604,2011.0,3916.0,533.2585973463309,3624
1605,2013.0,3916.0,533.391551584078,3625
1606,2011.0,3915.0,533.5245058218251,3624
1607,2014.0,3916.0,533.6574600595721,3625
1608,2017.0,3917.0,533.7904142973192,3624
1609,2021.0,3917.0,533.9233685350664,3624
1610,2018.0,3915.0,534.0563227728135,3625
1611,2023.0,3917.0,534.1892770105605,3626
1612,2021.0,3915.0,534.3222312483076,3624
1613,2022.0,3916.0,534.4551854860547,3626
1614,2029.0,3916.0,534.5881397238018,3625
1615,2024.0,3917.0,534.7210939615488,3628
1616,2028.0,3915.0,534.8540481992959,3628
1617,2026.0,3915.0,534.9870024370431,3628
1618,2030.0,3916.0,535.1199566747902,3628
1619,2025.0,3915.0,535.2529109125372,3630
1620,2030.0,3916.0,535.3858651502843,3629
1621,2031.0,3916.0,535.5188193880314,3629
1622,2037.0,3915.0,535.6517736257786,3630
1623,2032.0,3916.0,535.7847278635256,3631
1624,2034.0,3915.0,535.9176821012727,3630
1625,2037.0,3916.0,536.0506363390198,3632
1626,2038.0,3916.0,536.1835905767668,3633
1627,2034.0,3916.0,536.3165448145139,3631
1628,2038.0,3916.0,536.449499052261,3631
1629,2038.0,3917.0,536.5824532900081,3634
1630,2033.0,3915.0,536.7154075277552,3633
1631,2039.0,3918.0,536.8483617655023,3636
1632,2039.0,3916.0,536.9813160032494,3634
1633,2039.0,3918.0,537.1142702409965,3636
1634,2043.0,3916.0,537.2472244787435,3636
1635,2041.0,3917.0,537.3801787164907,3635
1636,2047.0,3917.0,537.5131329542378,3634
1637,2038.0,3917.0,537.6460871919849,3639
1638,2046.0,3916.0,537.7790414297319,3637
1639,2038.0,3917.0,537.911995667479,3640
1640,2045.0,3917.0,538.0449499052261,3638
1641,2045.0,3917.0,538.1779041429731,3639
1642,2047.0,3916.0,538.3108583807202,3639
1643,2046.0,3916.0,538.4438126184674,3641
1644,2041.0,3917.0,538.5767668562145,3641
1645,2041.0,3917.0,538.7097210939615,3643
1646,2037.0,3916.0,538.8426753317086,3641
1647,2037.0,3916.0,538.9756295694557,3643
1648,2042.0,3916.0,539.1085838072029,3642
1649,2040.0,3916.0,539.24153804495,3644
1650,2038.0,3916.0,539.374492282697,3645
1651,2033.0,3919.0,539.5074465204441,3647
1652,2037.0,3915.0,539.6404007581912,3644
1653,2037.0,3917.0,539.7733549959382,3645
1654,2036.0,3916.0,539.9063092336853,3648
1655,2029.0,3916.0,540.0392634714324,3650
1656,2028.0,3915.0,540.1722177091796,3646
1657,2029.0,3918.0,540.3051719469266,3648
1658,2031.0,3916.0,540.4381261846737,3652
1659,2031.0,3917.0,540.5710804224208,3652
1660,2025.0,3916.0,540.7040346601678,3652
1661,2021.0,3917.0,540.836988897915,3653
1662,2021.0,3915.0,540.9699431356621,3654
1663,2019.0,3917.0,541.1028973734092,3657
1664,2024.0,3916.0,541.2358516111562,3656
1665,2017.0,3916.0,541.3688058489033,3657
1666,2017.0,3916.0,541.5017600866504,3655
1667,2008.0,3917.0,541.6347143243975,3656
1668,2009.0,3916.0,541.7676685621445,3657
1669,2010.0,3916.0,541.9006227998917,3660
1670,2014.0,3917.0,542.0335770376388,3659
1671,2004.0,3917.0,542.1665312753859,3660
1672,1996.0,3917.0,542.2994855131329,3663
1673,1995.0,3918.0,542.43243975088,3666
1674,1990.0,3916.0,542.5653939886272,3663
1675,1991.0,3917.0,542.6983482263743,3664
1676,1986.0,3915.0,542.8313024641213,3668
1677,1982.0,3917.0,542.9642567018684,3667
1678,1979.0,3917.0,543.0972109396155,3668
1679,1967.0,3917.0,543.2301651773626,3671
1680,1968.0,3916.0,543.3631194151096,3667
1681,1962.0,3917.0,543.4960736528567,3672
1682,1965.0,3916.0,543.6290278906039,3671
1683,1965.0,3917.0,543.761982128351,3673
1684,1958.0,3916.0,543.894936366098,3673
1685,1959.0,3917.0,544.0278906038451,3676
1686,1959.0,3917.0,544.1608448415922,3674
1687,1953.0,3916.0,544.2937990793394,3676
1688,1955.0,3916.0,544.4267533170864,3675
1689,1957.0,3917.0,544.5597075548335,3678
1690,1948.0,3916.0,544.6926617925806,3676
1691,1942.0,3916.0,544.8256160303276,3678
1692,1948.0,3918.0,544.9585702680747,3681
1693,1943.0,3918.0,545.0915245058218,3681
1694,1938.0,3917.0,545.2244787435689,3680
1695,1936.0,3917.0,545.357432981316,3681
1696,1941.0,3916.0,545.4903872190631,3681
1697,1937.0,3918.0,545.6233414568102,3684
1698,1931.0,3917.0,545.7562956945573,3683
1699,1928.0,3917.0,545.8892499323043,3686
1700,1924.0,3916.0,546.0222041700515,3686
1701,1925.0,3918.0,546.1551584077986,3689
1702,1922.0,3914.0,546.2881126455457,3685
1703,1923.0,3917.0,546.4210668832927,3688
1704,1912.0,3917.0,546.5540211210398,3688
1705,1912.0,3918.0,546.6869753587869,3692
1706,1904.0,3916.0,546.8199295965339,3690
1707,1904.0,3917.0,546.952883834281,3692
1708,1899.0,3915.0,547.0858380720282,3693
1709,1899.0,3916.0,547.2187923097753,3693
1710,1894.0,3915.0,547.3517465475223,3696
1711,1886.0,3917.0,547.4847007852694,3700
1712,1878.0,3917.0,547.6176550230165,3698
1713,1874.0,3917.0,547.7506092607637,3698
1714,1878.0,3916.0,547.8835634985107,3702
1715,1867.0,3917.0,548.0165177362578,3705
1716,1869.0,3916.0,548.1494719740049,3703
1717,1863.0,3918.0,548.282426211752,3705
1718,1861.0,3917.0,548.415380449499,3703
1719,1861.0,3917.0,548.5483346872461,3706
1720,1864.0,3915.0,548.6812889249932,3703
1721,1863.0,3917.0,548.8142431627404,3707
1722,1860.0,3916.0,548.9471974004874,3707
1723,1854.0,3917.0,549.0801516382345,3709
1724,1851.0,3915.0,549.2131058759816,3710
1725,1845.0,3917.0,549.3460601137286,3711
1726,1840.0,3916.0,549.4790143514758,3713
1727,1839.0,3917.0,549.6119685892229,3709
1728,1836.0,3915.0,549.74492282697,3713
1729,1832.0,3917.0,549.877877064717,3714
1730,1826.0,3916.0,550.0108313024641,3715
1731,1825.0,3917.0,550.1437855402112,3717
1732,1818.0,3915.0,550.2767397779583,3716
1733,1816.0,3918.0,550.4096940157053,3718
1734,1813.0,3916.0,550.5426482534525,3718
1735,1809.0,3917.0,550.6756024911996,3722
1736,1808.0,3917.0,550.8085567289467,3720
1737,1799.0,3918.0,550.9415109666937,3723
1738,1799.0,3917.0,551.0744652044408,3723
1739,1794.0,3917.0,551.207419442188,3722
1740,1797.0,3916.0,551.340373679935,3722
1741,1786.0,3917.0,551.4733279176821,3726
1742,1788.0,3915.0,551.6062821554292,3725
1743,1784.0,3917.0,551.7392363931763,3728
1744,1780.0,3917.0,551.8721906309233,3728
1745,1776.0,3917.0,552.0051448686704,3729
1746,1780.0,3916.0,552.1380991064175,3728
1747,1774.0,3917.0,552.2710533441647,3731
1748,1774.0,3917.0,552.4040075819117,3730
1749,1769.0,3916.0,552.5369618196588,3732
1750,1770.0,3915.0,552.6699160574059,3734
1751,1768.0,3919.0,552.802870295153,3737
1752,1760.0,3913.0,552.9358245329001,3731
1753,1757.0,3917.0,553.0687787706472,3737
1754,1748.0,3915.0,553.2017330083943,3738
1755,1743.0,3916.0,553.3346872461414,3741
1756,1736.0,3916.0,553.4676414838884,3741
1757,1727.0,3916.0,553.6005957216355,3743
1758,1718.0,3916.0,553.7335499593826,3743
1759,1720.0,3918.0,553.8665041971296,3744
1760,1722.0,3916.0,553.9994584348768,3743
1761,1721.0,3917.0,554.1324126726239,3745
1762,1722.0,3917.0,554.265366910371,3745
1763,1719.0,3916.0,554.398321148118,3746
1764,1721.0,3916.0,554.5312753858651,3744
1765,1724.0,3918.0,554.6642296236123,3747
1766,1723.0,3916.0,554.7971838613594,3746
1767,1716.0,3916.0,554.9301380991064,3748
1768,1710.0,3915.0,555.0630923368535,3748
1769,1707.0,3916.0,555.1960465746006,3751
1770,1704.0,3916.0,555.3290008123477,3750
1771,1698.0,3917.0,555.4619550500947,3752
1772,1696.0,3916.0,555.5949092878418,3752
1773,1693.0,3916.0,555.727863525589,3753
1774,1698.0,3917.0,555.8608177633361,3750
1775,1690.0,3916.0,555.9937720010831,3755
1776,1690.0,3916.0,556.1267262388302,3758
1777,1689.0,3917.0,556.2596804765773,3754
1778,1689.0,3916.0,556.3926347143245,3756
1779,1682.0,3916.0,556.5255889520715,3757
1780,1685.0,3915.0,556.6585431898186,3757
1781,1687.0,3917.0,556.7914974275657,3760
1782,1687.0,3917.0,556.9244516653127,3760
1783,1681.0,3918.0,557.0574059030598,3760
1784,1672.0,3917.0,557.1903601408069,3761
1785,1659.0,3917.0,557.323314378554,3763
1786,1654.0,3916.0,557.4562686163011,3763
1787,1651.0,3917.0,557.5892228540482,3763
1788,1646.0,3917.0,557.7221770917953,3765
1789,1640.0,3918.0,557.8551313295424,3767
1790,1639.0,3917.0,557.9880855672894,3766
1791,1648.0,3918.0,558.1210398050366,3767
1792,1653.0,3917.0,558.2539940427837,3767
1793,1655.0,3917.0,558.3869482805308,3768
1794,1663.0,3916.0,558.5199025182778,3766
1795,1663.0,3917.0,558.6528567560249,3768
1796,1658.0,3917.0,558.785810993772,3767
1797,1653.0,3918.0,558.918765231519,3770
1798,1646.0,3916.0,559.0517194692661,3769
1799,1645.0,3916.0,559.1846737070133,3771
1800,1639.0,3917.0,559.3176279447604,3770
1801,1641.0,3919.0,559.4505821825074,3775
1802,1637.0,3915.0,559.5835364202545,3771
1803,1636.0,3918.0,559.7164906580016,3773
1804,1637.0,3916.0,559.8494448957488,3774
1805,1629.0,3916.0,559.9823991334958,3775
1806,1627.0,3916.0,560.1153533712429,3772
1807,1628.0,3918.0,560.24830760899,3774
1808,1634.0,3916.0,560.3812618467371,3774
1809,1625.0,3916.0,560.5142160844841,3775
1810,1632.0,3917.0,560.6471703222312,3776
1811,1630.0,3918.0,560.7801245599783,3777
1812,1634.0,3916.0,560.9130787977255,3775
1813,1638.0,3918.0,561.0460330354725,3778
1814,1633.0,3916.0,561.1789872732196,3777
1815,1626.0,3916.0,561.3119415109667,3779
1816,1625.0,3915.0,561.4448957487137,3778
1817,1620.0,3916.0,561.5778499864609,3779
1818,1622.0,3916.0,561.710804224208,3778
1819,1623.0,3916.0,561.8437584619551,3779
1820,1628.0,3916.0,561.9767126997021,3778
1821,1629.0,3917.0,562.1096669374492,3779
1822,1632.0,3917.0,562.2426211751963,3780
1823,1634.0,3917.0,562.3755754129434,3781
1824,1632.0,3915.0,562.5085296506904,3783
1825,1622.0,3916.0,562.6414838884376,3783
1826,1622.0,3916.0,562.7744381261847,3784
1827,1623.0,3917.0,562.9073923639318,3783
1828,1619.0,3916.0,563.0403466016788,3784
